,Date,Provider,DeviceType,wRttAvg,wTCPUp,wTCPDown
86425,2020,AT&T,Phone,38.041,34163.0,165912.0
95368,2020,AT&T,Phone,41.684,48582.0,165642.5
80767,2020,AT&T,Phone,41.113,47920.5,165122.5
80318,2020,AT&T,Phone,42.266,53953.5,164944.0
83397,2020,AT&T,Phone,33.149,57412.5,164797.5
83993,2020,AT&T,Phone,41.633,54020.0,164732.5
91289,2020,AT&T,Phone,50.037,38753.5,164037.5
82240,2020,AT&T,Phone,48.878,14474.5,163788.0
81088,2020,T-Mobile,Phone,66.757,32852.5,163746.0
84053,2020,AT&T,Phone,30.076,52231.5,163070.5
81155,2020,AT&T,Phone,39.588,28465.5,162562.0
95588,2020,AT&T,Phone,36.583,47261.5,162216.0
87950,2020,AT&T,Phone,40.694,27796.5,161981.5
86485,2020,AT&T,Phone,43.823,26018.5,161459.0
86754,2020,Verizon,Phone,39.221,60743.0,160805.5
86490,2020,AT&T,Phone,43.033,24898.0,160633.5
96940,2020,Verizon,Phone,55.161,30708.0,160478.5
81947,2020,AT&T,Phone,42.256,60181.0,160392.0
82609,2020,AT&T,Phone,44.795,30188.0,160126.5
80213,2020,AT&T,Phone,42.11,24918.0,160098.5
80328,2020,AT&T,Phone,38.012,46826.5,159522.0
90895,2020,AT&T,Phone,49.355,7659.5,157936.0
80663,2020,AT&T,Phone,34.553,40735.5,157752.0
80431,2020,T-Mobile,Phone,81.804,40623.5,157749.5
86637,2020,Sprint,Phone,48.551,14341.5,157446.5
91914,2020,AT&T,Phone,45.818,40039.0,157243.0
86718,2020,T-Mobile,Phone,73.256,33699.5,157125.0
87880,2020,AT&T,Phone,40.117,35524.0,156463.0
94354,2020,AT&T,Phone,48.943,26440.5,156422.0
83417,2020,AT&T,Phone,49.53,27232.0,156117.0
89086,2020,AT&T,Phone,41.258,55080.5,156007.5
98786,2020,AT&T,Phone,47.244,31264.5,155051.5
93323,2020,Sprint,Phone,47.832,8097.5,154878.0
81211,2020,Sprint,Phone,53.093,20206.0,154692.5
81163,2020,T-Mobile,Phone,72.306,22783.5,154622.0
88498,2020,AT&T,Phone,36.299,18453.5,154553.5
95583,2020,AT&T,Phone,39.498,24577.0,154517.5
82215,2020,AT&T,Phone,56.511,17332.0,154418.0
87397,2020,AT&T,Phone,39.517,24751.5,154396.5
91131,2020,AT&T,Phone,50.538,16520.5,154164.5
95098,2020,T-Mobile,Phone,64.633,33480.0,153961.0
79732,2020,T-Mobile,Phone,65.227,32753.0,153899.0
80237,2020,Verizon,Phone,39.801,21453.5,153880.0
86635,2020,AT&T,Phone,44.084,11861.5,153445.5
82947,2020,Verizon,Phone,39.933,54397.5,153426.0
87034,2020,AT&T,Phone,47.546,24482.0,153334.0
80948,2020,Sprint,Phone,42.831,11218.5,153291.0
86825,2020,AT&T,Phone,41.582,25780.0,153053.0
81209,2020,AT&T,Phone,40.51,22102.5,152623.5
81165,2020,AT&T,Phone,44.082,28388.5,152212.0
91779,2020,Sprint,Phone,65.098,19656.5,152033.0
86579,2020,Verizon,Phone,35.654,28374.5,151655.0
98633,2020,Sprint,Phone,53.778,18244.0,151308.0
80703,2020,AT&T,Phone,38.661,24826.0,150977.5
80521,2020,T-Mobile,Phone,66.243,52501.0,150879.5
81045,2020,Verizon,Phone,39.747,59624.5,150864.0
88939,2020,T-Mobile,Phone,65.951,57500.0,150555.0
83078,2020,AT&T,Phone,42.504,23978.5,150479.0
88398,2020,AT&T,Phone,40.059,16291.5,149898.5
87347,2020,AT&T,Phone,42.461,23305.5,149812.5
80342,2020,Verizon,Phone,41.284,15712.5,149670.0
95347,2020,Verizon,Phone,40.451,15306.5,149419.0
88536,2020,T-Mobile,Phone,69.443,29036.0,149175.0
88078,2020,T-Mobile,Phone,71.055,56037.0,147619.0
82943,2020,AT&T,Phone,54.428,17180.5,147522.5
83188,2020,AT&T,Phone,38.683,23446.5,147423.5
97922,2020,AT&T,Phone,44.935,50671.0,147388.0
87099,2020,AT&T,Phone,40.288,21982.5,147374.5
83121,2020,T-Mobile,Phone,81.15,56168.0,147329.0
88607,2020,Verizon,Phone,38.217,41851.0,147170.0
87815,2020,AT&T,Phone,40.52,14250.5,147121.0
89254,2020,AT&T,Phone,57.159,18873.0,147103.0
96056,2020,AT&T,Phone,48.014,50931.0,146973.5
85276,2020,AT&T,Phone,44.218,37452.5,146969.0
88027,2020,Sprint,Phone,51.257,6281.0,146764.5
98846,2020,AT&T,Phone,131.435,26835.0,146628.5
80323,2020,AT&T,Phone,40.214,55469.5,146266.5
80008,2020,Verizon,Phone,40.823,39740.0,146197.5
95603,2020,AT&T,Phone,39.601,16184.0,146051.0
79733,2020,Verizon,Phone,46.222,21580.5,145991.0
81461,2020,Verizon,Phone,41.479,12998.5,145942.0
81834,2020,Sprint,Phone,61.539,21109.5,145867.5
84085,2020,Sprint,Phone,52.577,15826.5,145769.5
87188,2020,AT&T,Phone,42.526,31711.0,145412.0
88373,2020,AT&T,Phone,60.36,33334.0,145312.5
82445,2020,AT&T,Phone,43.983,30850.0,145296.0
84879,2020,AT&T,Phone,48.779,43115.0,145267.0
97672,2020,AT&T,Phone,60.57,37761.5,145254.0
98062,2020,AT&T,Phone,39.663,9358.5,145176.5
98226,2020,Verizon,Phone,44.066,27017.5,144866.5
86350,2020,Verizon,Phone,33.118,27789.5,144709.0
87640,2020,Verizon,Phone,43.262,41097.0,144480.5
86026,2020,Verizon,Phone,32.825,39151.5,144453.0
83007,2020,Verizon,Phone,50.649,25008.5,144287.5
89781,2020,AT&T,Phone,49.142,16413.5,143951.5
80228,2020,AT&T,Phone,41.979,20498.0,143934.0
85121,2020,AT&T,Phone,47.585,7240.0,143580.5
93227,2020,AT&T,Phone,50.453,36665.0,143427.5
87093,2020,Verizon,Phone,44.971,42430.5,142868.5
85000,2020,AT&T,Phone,57.331,59012.5,142842.5
81110,2020,AT&T,Phone,41.103,43203.0,142496.0
81841,2020,Verizon,Phone,43.874,48648.5,142483.5
85406,2020,Sprint,Phone,52.483,16480.5,142462.5
97442,2020,AT&T,Phone,46.671,49943.0,142269.0
80537,2020,Verizon,Phone,37.135,32580.5,142092.0
79499,2020,AT&T,Phone,40.509,20285.0,142050.0
94249,2020,Verizon,Phone,45.499,53241.0,141929.5
84778,2020,AT&T,Phone,49.673,14529.0,141805.0
87303,2020,AT&T,Phone,40.795,51872.5,141711.0
88608,2020,AT&T,Phone,41.667,40453.0,141587.5
85858,2020,AT&T,Phone,38.988,40691.0,141520.5
94467,2020,AT&T,Phone,46.235,64192.5,141356.0
86838,2020,T-Mobile,Phone,78.864,23174.0,141241.5
95263,2020,Verizon,Phone,53.223,11932.0,141225.0
81023,2020,Sprint,Phone,51.883,11252.5,141205.5
82091,2020,AT&T,Phone,42.98,43299.0,141049.0
85842,2020,Verizon,Phone,34.872,60003.0,140840.0
89294,2020,AT&T,Phone,49.885,53430.0,140774.5
81162,2020,Sprint,Phone,43.392,21722.5,140739.5
91483,2020,AT&T,Phone,49.585,6564.5,140591.5
90678,2020,Sprint,Phone,65.284,15457.5,140408.0
87116,2020,Sprint,Phone,49.03,14238.0,140333.5
86839,2020,Verizon,Phone,33.544,14498.0,140328.0
89170,2020,AT&T,Phone,49.391,40687.0,140158.5
87046,2020,Sprint,Phone,59.856,7999.0,139884.0
81105,2020,AT&T,Phone,40.638,39460.0,139584.5
93217,2020,AT&T,Phone,49.714,18460.0,139519.0
89190,2020,AT&T,Phone,44.067,18641.5,139247.5
81326,2020,Sprint,Phone,48.63,18132.5,139191.0
84313,2020,AT&T,Phone,39.828,57537.0,138927.5
85620,2020,Sprint,Phone,42.789,15046.0,138790.5
98630,2020,Verizon,Phone,52.444,56855.0,138710.5
81646,2020,Verizon,Phone,44.476,40232.5,138623.0
94428,2020,AT&T,Phone,47.064,39732.0,138590.5
86387,2020,Sprint,Phone,70.203,20619.0,138300.0
87158,2020,Verizon,Phone,31.564,19112.5,138283.0
93255,2020,Verizon,Phone,35.27,30584.5,138231.0
80775,2020,T-Mobile,Phone,77.971,52778.0,138206.0
83700,2020,AT&T,Phone,48.689,37823.5,137945.5
88146,2020,Sprint,Phone,64.334,20308.0,137886.5
98286,2020,Verizon,Phone,43.849,7855.5,137694.5
88836,2020,AT&T,Phone,44.554,21052.5,137647.5
95555,2020,Sprint,Phone,56.343,18881.0,137173.0
98482,2020,AT&T,Phone,53.685,28726.5,137168.5
88148,2020,Verizon,Phone,34.252,55717.5,137147.5
87440,2020,T-Mobile,Phone,61.9,44542.5,137085.5
84087,2020,Verizon,Phone,30.515,52451.5,137074.0
82003,2020,Sprint,Phone,61.261,11797.0,136925.5
98698,2020,Sprint,Phone,64.136,5859.5,136717.5
84785,2020,Verizon,Phone,57.668,23889.0,136672.0
80153,2020,AT&T,Phone,40.949,15441.5,136321.0
81306,2020,Sprint,Phone,61.358,19017.0,136289.5
80892,2020,AT&T,Phone,34.792,23038.0,136258.0
90765,2020,Verizon,Phone,35.92,16252.0,135824.0
95179,2020,AT&T,Phone,46.059,4075.0,135783.5
89089,2020,T-Mobile,Phone,82.549,41862.0,135626.5
95592,2020,Verizon,Phone,32.176,24626.0,135578.0
93841,2020,AT&T,Phone,48.586,53350.0,135526.5
80686,2020,T-Mobile,Phone,70.087,57623.5,135460.5
80533,2020,AT&T,Phone,40.46,25793.0,135459.0
96780,2020,AT&T,Phone,52.64,41622.0,135389.0
95001,2020,AT&T,Phone,46.747,18283.5,135326.5
97541,2020,Verizon,Phone,52.535,45758.0,135302.0
79813,2020,Verizon,Phone,44.241,8193.5,135155.0
87288,2020,AT&T,Phone,43.045,28208.0,135099.5
98816,2020,AT&T,Phone,58.162,25552.5,134680.5
88450,2020,Sprint,Phone,60.308,16448.0,134486.5
86227,2020,AT&T,Phone,41.096,50971.0,134186.5
79729,2020,AT&T,Phone,42.663,36961.5,134171.5
81233,2020,Verizon,Phone,32.139,35584.0,133919.5
98635,2020,Verizon,Phone,33.435,51295.5,133804.0
81143,2020,T-Mobile,Phone,57.628,36685.0,133738.5
87265,2020,Sprint,Phone,50.248,3493.0,133714.0
91777,2020,AT&T,Phone,47.551,51742.0,133537.5
95590,2020,Sprint,Phone,50.792,9469.0,133225.5
82664,2020,AT&T,Phone,34.843,37953.0,133204.0
95110,2020,AT&T,Phone,45.332,32269.0,133149.0
80395,2020,Sprint,Phone,42.713,18280.0,132948.0
87103,2020,Verizon,Phone,45.728,33523.5,132846.5
88991,2020,AT&T,Phone,51.219,44710.5,132667.0
81472,2020,AT&T,Phone,38.579,42316.5,132593.0
82739,2020,AT&T,Phone,46.266,43068.0,132581.0
95281,2020,Sprint,Phone,93.047,13638.5,132519.5
88710,2020,T-Mobile,Phone,79.581,40455.5,132172.5
95403,2020,AT&T,Phone,41.944,45493.5,131735.0
84245,2020,Sprint,Phone,70.578,15379.0,131706.5
82982,2020,Verizon,Phone,32.57,38517.5,131671.5
87812,2020,Sprint,Phone,58.558,4897.0,131518.5
82028,2020,Sprint,Phone,58.414,5941.5,131326.5
81120,2020,AT&T,Phone,51.718,21273.0,131274.5
87464,2020,Sprint,Phone,61.234,6743.0,131102.0
91139,2020,Verizon,Phone,35.841,19836.0,130776.5
88718,2020,Sprint,Phone,66.866,5930.0,130696.0
81814,2020,Sprint,Phone,63.841,3705.0,130685.0
83273,2020,AT&T,Phone,37.646,39012.5,130677.0
79959,2020,AT&T,Phone,62.311,23034.5,130658.0
97839,2020,Sprint,Phone,56.874,5809.0,130598.0
87730,2020,Verizon,Phone,41.687,21221.5,130424.0
83636,2020,AT&T,Phone,49.436,13340.0,130039.5
83747,2020,Sprint,Phone,68.376,17318.0,130012.5
81642,2020,AT&T,Phone,50.022,27386.0,129817.5
91160,2020,AT&T,Phone,64.232,12107.0,129769.0
81822,2020,AT&T,Phone,50.177,41023.5,129574.0
82542,2020,T-Mobile,Phone,72.116,49155.0,129522.5
80221,2020,T-Mobile,Phone,71.693,48850.5,129516.0
98710,2020,Verizon,Phone,34.032,25913.0,129305.5
81363,2020,AT&T,Phone,41.356,29878.5,129160.0
80363,2020,AT&T,Phone,38.204,22787.0,129154.0
81104,2020,Verizon,Phone,30.088,31173.0,128997.5
95408,2020,AT&T,Phone,42.081,29576.0,128783.5
86071,2020,Verizon,Phone,33.384,25679.0,128759.5
95318,2020,AT&T,Phone,43.004,31544.0,128597.0
95530,2020,Sprint,Phone,62.69,9868.5,128571.5
91137,2020,Sprint,Phone,66.886,18892.0,128505.5
81130,2020,AT&T,Phone,43.986,21901.0,128504.5
87844,2020,Verizon,Phone,45.53,12193.0,128316.0
84233,2020,AT&T,Phone,52.538,16283.0,127988.0
80648,2020,AT&T,Phone,34.934,27001.0,127772.5
80398,2020,AT&T,Phone,49.19,12156.0,127603.0
89150,2020,AT&T,Phone,42.152,53903.5,127601.5
88590,2020,Sprint,Phone,66.843,9874.5,127585.5
84048,2020,AT&T,Phone,40.541,51236.0,127536.0
87507,2020,AT&T,Phone,45.268,21284.0,127494.0
86548,2020,T-Mobile,Phone,77.616,36079.0,127492.0
81159,2020,Verizon,Phone,40.538,53898.5,127419.0
90661,2020,AT&T,Phone,49.902,59041.0,127304.0
92240,2020,AT&T,Phone,60.227,22933.0,127237.5
88330,2020,Sprint,Phone,48.544,8246.0,127193.0
87017,2020,Sprint,Phone,60.59,6374.0,127164.5
82742,2020,T-Mobile,Phone,79.051,44766.5,127076.0
87446,2020,Verizon,Phone,31.639,15341.5,126982.5
95829,2020,Sprint,Phone,69.266,12897.0,126766.5
87422,2020,AT&T,Phone,43.572,17815.5,126760.0
82604,2020,AT&T,Phone,48.017,12559.0,126727.0
86044,2020,Sprint,Phone,53.532,11167.0,126707.5
97675,2020,T-Mobile,Phone,76.832,27448.0,126694.0
90716,2020,AT&T,Phone,50.614,46733.0,126629.0
92905,2020,Verizon,Phone,39.216,21897.0,126487.5
92886,2020,AT&T,Phone,43.144,28095.0,126467.0
80726,2020,T-Mobile,Phone,67.848,49663.5,126312.0
93602,2020,AT&T,Phone,48.161,33936.0,126239.0
87840,2020,AT&T,Phone,40.134,25520.0,126236.5
90557,2020,AT&T,Phone,50.049,55460.0,126226.5
86489,2020,Verizon,Phone,45.272,18271.5,126151.0
88712,2020,AT&T,Phone,54.728,35648.5,126148.5
90347,2020,Verizon,Phone,45.423,20178.5,126145.0
91002,2020,AT&T,Phone,47.203,42748.5,126014.0
90954,2020,AT&T,Phone,46.37,13722.5,125942.0
86437,2020,Sprint,Phone,74.53,5676.5,125912.0
86470,2020,AT&T,Phone,43.003,41889.0,125816.5
90126,2020,AT&T,Phone,49.205,59594.5,125769.0
81157,2020,Sprint,Phone,98.839,9142.5,125767.5
80143,2020,AT&T,Phone,36.973,21807.0,125704.0
84611,2020,AT&T,Phone,61.822,18982.5,125547.5
95269,2020,AT&T,Phone,40.586,5502.5,125533.5
79881,2020,Sprint,Phone,87.643,9447.0,125208.5
81028,2020,Sprint,Phone,35.139,43287.0,125171.0
84278,2020,AT&T,Phone,59.66,32579.5,124986.5
98865,2020,Verizon,Phone,33.603,27431.0,124983.0
86229,2020,Sprint,Phone,54.465,5507.0,124769.0
87255,2020,Sprint,Phone,57.696,5498.0,124687.5
88338,2020,AT&T,Phone,40.376,15085.0,124668.0
98708,2020,Sprint,Phone,61.395,5880.0,124618.5
84103,2020,AT&T,Phone,56.753,20240.5,124549.5
87551,2020,AT&T,Phone,39.423,42207.5,124545.0
87114,2020,AT&T,Phone,35.588,30011.0,124389.5
79921,2020,Sprint,Phone,112.338,9489.5,124270.0
85267,2020,AT&T,Phone,46.166,38408.5,124150.5
80989,2020,T-Mobile,Phone,69.069,47603.5,123793.5
87539,2020,T-Mobile,Phone,81.137,31268.5,123654.5
88298,2020,AT&T,Phone,59.203,32557.5,123643.5
81726,2020,Verizon,Phone,34.292,54534.0,123482.5
81000,2020,Verizon,Phone,53.861,56252.5,123468.5
83893,2020,Verizon,Phone,41.274,45384.0,123451.5
95496,2020,T-Mobile,Phone,59.666,46662.0,123307.5
88880,2020,Verizon,Phone,37.269,44228.0,123237.5
81249,2020,AT&T,Phone,40.425,39957.5,123196.0
81154,2020,Verizon,Phone,48.256,33070.5,123050.0
98790,2020,Verizon,Phone,40.629,38841.0,123034.0
86089,2020,Sprint,Phone,49.54,3290.0,122969.5
81109,2020,Verizon,Phone,52.088,61612.0,122950.0
90541,2020,Verizon,Phone,35.39,6088.0,122893.0
93519,2020,AT&T,Phone,51.392,9561.0,122762.5
88102,2020,Sprint,Phone,65.48,14801.5,122556.0
85404,2020,AT&T,Phone,37.368,24691.5,122523.5
82350,2020,AT&T,Phone,48.201,37866.0,122424.0
93606,2020,Verizon,Phone,47.293,55877.0,122387.0
87499,2020,Sprint,Phone,73.521,6093.0,122265.5
88936,2020,AT&T,Phone,46.207,30373.5,122106.5
98854,2020,T-Mobile,Phone,89.212,55749.5,121830.0
98509,2020,Sprint,Phone,69.89,13786.5,121810.0
95413,2020,AT&T,Phone,40.655,12899.5,121448.0
98703,2020,Sprint,Phone,58.612,15900.0,121415.5
86344,2020,T-Mobile,Phone,65.692,41708.5,121361.5
94070,2020,Sprint,Phone,71.559,8761.5,121311.0
89203,2020,Verizon,Phone,42.884,50892.5,121195.5
80749,2020,Sprint,Phone,56.461,4543.0,121192.5
20808,2016,T-Mobile,Phone,90.748,15945.5,121100.5
87436,2020,Verizon,Phone,43.56,55306.0,121063.0
81289,2020,AT&T,Phone,41.052,34102.5,121060.5
81281,2020,Sprint,Phone,66.461,8847.5,120911.0
98184,2020,Sprint,Phone,60.101,5733.5,120907.5
93986,2020,Sprint,Phone,89.512,10829.0,120724.0
92838,2020,Sprint,Phone,56.855,3605.5,120690.0
96055,2020,Verizon,Phone,44.419,4985.5,120681.0
79882,2020,T-Mobile,Phone,74.809,32028.0,120644.0
87180,2020,Sprint,Phone,69.351,9598.0,120630.0
89845,2020,AT&T,Phone,48.334,21171.5,120574.0
87290,2020,Sprint,Phone,99.696,26350.5,120486.0
82971,2020,T-Mobile,Phone,71.989,42006.5,120408.0
95342,2020,Verizon,Phone,39.808,53129.0,120394.0
83846,2020,Sprint,Phone,47.746,4397.0,120373.0
82200,2020,AT&T,Phone,38.024,31684.0,120371.5
81413,2020,AT&T,Phone,42.325,20806.5,120370.0
80966,2020,AT&T,Phone,48.548,22736.5,120322.5
86627,2020,Sprint,Phone,49.291,3707.5,120045.5
93587,2020,AT&T,Phone,37.339,29513.0,119881.5
80282,2020,Verizon,Phone,43.874,37243.5,119665.0
87427,2020,AT&T,Phone,44.325,4483.5,119625.5
83237,2020,Verizon,Phone,61.119,41398.5,119578.5
95043,2020,Sprint,Phone,55.031,6626.5,119542.5
82415,2020,AT&T,Phone,44.507,21038.0,119471.5
91155,2020,AT&T,Phone,122.81,7188.0,119453.0
88535,2020,Sprint,Phone,68.19,17380.0,119379.5
88603,2020,AT&T,Phone,34.529,38879.5,119368.5
89234,2020,AT&T,Phone,37.297,38085.0,119365.0
81010,2020,Verizon,Phone,47.289,20786.0,119347.5
84316,2020,T-Mobile,Phone,67.913,48070.0,119247.0
94279,2020,AT&T,Phone,41.81,53516.5,119232.5
85883,2020,AT&T,Phone,44.842,28533.5,119225.0
80456,2020,T-Mobile,Phone,78.294,10396.0,119188.5
83418,2020,Sprint,Phone,75.939,8792.0,119184.0
93139,2020,Sprint,Phone,92.22,16558.5,119179.0
94357,2020,T-Mobile,Phone,76.573,44404.5,119163.0
98823,2020,Sprint,Phone,65.313,6895.5,119120.5
93488,2020,Verizon,Phone,47.222,7157.5,118995.0
86847,2020,Sprint,Phone,54.257,6580.0,118834.5
81087,2020,Sprint,Phone,78.396,15651.5,118821.5
84791,2020,AT&T,Phone,41.714,48274.0,118820.0
93816,2020,AT&T,Phone,46.175,15295.5,118791.0
86583,2020,T-Mobile,Phone,73.894,50949.0,118787.0
97551,2020,Verizon,Phone,53.566,39981.5,118716.0
81606,2020,Verizon,Phone,39.827,17152.0,118550.0
91329,2020,Sprint,Phone,69.844,19540.5,118317.5
96000,2020,AT&T,Phone,58.89,18077.5,118214.0
88345,2020,Sprint,Phone,69.016,8287.0,118161.5
86429,2020,Verizon,Phone,31.812,16173.0,118159.5
82724,2020,AT&T,Phone,56.317,18624.0,118156.0
86917,2020,Sprint,Phone,55.303,8509.5,118132.0
95570,2020,Sprint,Phone,61.503,14326.0,118094.0
95164,2020,AT&T,Phone,45.565,25607.5,118053.5
89160,2020,AT&T,Phone,47.88,35094.5,118046.5
80083,2020,AT&T,Phone,38.386,17025.0,118045.0
95097,2020,Sprint,Phone,102.377,8266.5,117969.5
79779,2020,AT&T,Phone,42.39,5558.0,117835.5
82457,2020,Sprint,Phone,68.472,4878.5,117758.0
95317,2020,Verizon,Phone,35.92,48855.0,117756.0
95487,2020,Verizon,Phone,40.756,59311.5,117689.0
98801,2020,AT&T,Phone,34.314,26584.5,117601.0
82165,2020,AT&T,Phone,41.255,21202.0,117508.0
87111,2020,Sprint,Phone,63.36,17489.5,117405.5
84493,2020,T-Mobile,Phone,78.956,21109.0,117310.0
87053,2020,Verizon,Phone,37.242,24904.0,117107.5
92926,2020,AT&T,Phone,52.45,47361.0,117107.5
97626,2020,Verizon,Phone,48.616,38641.5,117075.5
96815,2020,Sprint,Phone,67.738,7112.5,116831.5
86540,2020,AT&T,Phone,40.544,48091.0,116662.5
97737,2020,AT&T,Phone,42.875,12966.5,116524.5
89314,2020,AT&T,Phone,35.677,15583.0,116512.5
97911,2020,Verizon,Phone,48.005,25795.0,116484.0
88291,2020,T-Mobile,Phone,72.937,20292.0,116363.5
80352,2020,Verizon,Phone,44.894,23015.0,116362.0
86454,2020,Verizon,Phone,42.459,21010.0,116263.0
92201,2020,AT&T,Phone,48.362,44276.0,116166.0
80540,2020,Sprint,Phone,101.345,7587.5,115999.5
81077,2020,Sprint,Phone,89.943,6202.0,115876.5
87168,2020,Verizon,Phone,50.033,58829.5,115869.5
86647,2020,Sprint,Phone,87.838,7437.5,115861.5
88716,2020,AT&T,Phone,43.877,23919.5,115849.0
87548,2020,Sprint,Phone,95.518,7427.0,115781.0
87007,2020,Sprint,Phone,85.164,9385.5,115766.5
86998,2020,T-Mobile,Phone,75.456,37506.5,115759.0
98277,2020,AT&T,Phone,38.446,31561.5,115659.0
82692,2020,T-Mobile,Phone,92.519,17624.0,115569.0
95259,2020,AT&T,Phone,43.587,23951.5,115511.5
85323,2020,Verizon,Phone,45.89,21551.0,115509.5
90674,2020,T-Mobile,Phone,101.416,41501.0,115323.5
85848,2020,AT&T,Phone,61.403,26440.0,115182.5
88731,2020,AT&T,Phone,35.281,26624.0,115180.5
97480,2020,T-Mobile,Phone,86.357,25543.5,115078.5
94003,2020,AT&T,Phone,37.46,50337.0,115022.5
89199,2020,AT&T,Phone,41.042,49347.0,114965.0
84962,2020,AT&T,Phone,46.762,33485.5,114946.0
94401,2020,Sprint,Phone,89.241,8380.0,114792.5
81412,2020,Verizon,Phone,30.22,49214.0,114638.0
98699,2020,T-Mobile,Phone,68.432,43692.5,114610.5
80618,2020,AT&T,Phone,35.627,50224.5,114595.5
86750,2020,AT&T,Phone,44.211,15896.5,114572.0
93890,2020,AT&T,Phone,50.717,25143.5,114477.5
83105,2020,Sprint,Phone,74.813,14185.0,114389.0
82634,2020,AT&T,Phone,38.773,7842.5,114091.5
88278,2020,AT&T,Phone,46.727,15842.5,114083.0
80508,2020,AT&T,Phone,44.9,24570.5,114021.0
84683,2020,AT&T,Phone,51.515,30481.0,113994.5
80593,2020,AT&T,Phone,41.075,54696.0,113983.0
98578,2020,Sprint,Phone,53.627,3725.0,113958.0
80552,2020,Verizon,Phone,45.334,58089.5,113891.5
86542,2020,Sprint,Phone,100.03,7830.0,113773.5
80690,2020,Sprint,Phone,89.62,7279.0,113744.5
84167,2020,Verizon,Phone,55.988,9683.5,113707.0
80610,2020,Sprint,Phone,92.958,8770.5,113625.0
98720,2020,Verizon,Phone,40.999,23599.0,113564.5
87356,2020,Verizon,Phone,35.776,31822.5,113543.5
80490,2020,Sprint,Phone,68.123,19031.0,113458.0
87185,2020,Sprint,Phone,77.403,16568.5,113423.0
98266,2020,Verizon,Phone,40.227,8892.5,113399.0
87832,2020,Sprint,Phone,57.63,6754.0,113296.5
